,timestep,location_0_x,location_0_y,location_1_x,location_1_y,location_2_x,location_2_y,location_3_x,location_3_y,location_4_x,location_4_y,location_5_x,location_5_y,location_6_x,location_6_y,location_7_x,location_7_y,location_8_x,location_8_y
879,43.95,47.07451403,0.498053509,51.98202233,3.500343245,51.67533577,3.501946491,47.41801767,3.503213668,52.38544177,3.46900988,51.58972164,3.500922029,48.41801767,0.498053509,52.74047928,3.445936417,48.2327742,3.503377451
880,44,46.99311813,0.498053509,52.1058257,3.500343245,51.82696827,3.501946491,47.31100094,3.503213668,52.45815065,3.463724566,51.65984105,3.500922029,48.31100094,0.498053509,52.80699441,3.486905702,48.12452267,3.503377451
881,44.05,46.91007691,0.498053509,52.2310378,3.500343245,51.98279866,3.501946491,47.20181128,3.503213668,52.53080459,3.458384296,51.73648685,3.500922029,48.20181128,0.498053509,52.87091454,3.486316616,48.01409822,3.503377451
882,44.1,46.82530573,0.498053509,52.35675513,3.500343245,52.14268934,3.501946491,47.0904487,3.503213668,52.60309733,3.452682833,51.81955914,3.500922029,48.0904487,0.498053509,52.9313957,3.483452473,47.90150083,3.503377451
883,44.15,46.73836162,0.498053509,52.48351116,3.500343245,52.30638267,3.501946491,46.97691318,3.503213668,52.67639567,3.447986973,51.90886184,3.500922029,47.97691318,0.498053509,52.98897616,3.477958611,47.78673052,3.503377451
884,44.2,46.64949573,0.498053509,52.61068632,3.500343245,52.47461235,3.501946491,46.86120474,3.503213668,52.75016315,3.443760248,52.00468617,3.500922029,47.86120474,0.498053509,53.04115222,3.467512261,47.66978728,3.503377451
885,44.25,46.55930644,0.498053509,52.73880546,3.500343245,52.64874275,3.501946491,46.74332336,3.503213668,52.82604731,3.441650205,52.10703153,3.500922029,47.74332336,0.498053509,53.08900407,3.450460576,47.55067111,3.503377451
886,44.3,46.46723252,0.498053509,52.86665255,3.49997529,52.82810501,3.501946491,46.62326906,3.503213668,52.9060281,3.443636794,52.21535471,3.500922029,47.62326906,0.498053509,53.13278128,3.427301164,47.42938201,3.503377451
887,44.35,46.37298568,0.498053509,52.99222542,3.497333104,53.01088418,3.501946491,46.50104183,3.503213668,52.99314317,3.452757656,52.32748301,3.500922029,47.50104183,0.498053509,53.17292083,3.400548168,47.30591998,3.503377451
888,44.4,46.27659192,0.498053509,53.11317842,3.490118806,53.19271247,3.501946491,46.37664167,3.503213668,53.08671057,3.468330858,52.44178425,3.500922029,47.37664167,0.498053509,53.20983388,3.373095362,47.18028503,3.503377451
889,44.45,46.17810328,0.498053509,53.23113559,3.480051928,53.37079553,3.501946491,46.25006859,3.503213668,53.18601171,3.489637795,52.55879263,3.500922029,47.25006859,0.498053509,53.2500319,3.350847352,47.05247714,3.503377451
890,44.5,46.0774417,0.498053509,53.35042542,3.471317717,53.542976,3.501946491,46.12132257,3.503213668,53.28916593,3.496495209,52.68058296,3.500922029,47.12132257,0.498053509,53.29783425,3.335927596,46.92249633,3.503377451
891,44.55,45.97477165,0.498053509,53.47077729,3.463645538,53.70988496,3.501946491,45.99040363,3.503213668,53.3948595,3.499791112,52.80847305,3.500922029,46.99040363,0.498053509,53.35476504,3.329308078,46.79034259,3.503377451
892,44.6,45.87042199,0.498053509,53.59131088,3.45615508,53.87124961,3.501946491,45.85731176,3.503213668,53.50152698,3.500817369,52.94213155,3.500922029,46.85731176,0.498053509,53.42129373,3.332286467,46.65601592,3.503377451
893,44.65,45.76484455,0.498053509,53.71231135,3.44913151,54.02737038,3.501946491,45.72204695,3.503213668,53.60892438,3.500817369,53.08125728,3.500922029,46.72204695,0.498053509,53.49734748,3.344963207,46.51951632,3.503377451
894,44.7,45.66003152,0.498053509,53.83375904,3.442555147,54.17868319,3.501946491,45.58460922,3.503213668,53.71716006,3.500817369,53.22591097,3.500922029,46.58460922,0.498053509,53.58250486,3.367239689,46.38084379,3.503377451
895,44.75,45.55372332,0.498053509,53.95390314,3.434675211,54.32479201,3.501946491,45.44499857,3.503213668,53.82590357,3.500817369,53.37798036,3.500922029,46.44499857,0.498053509,53.6764315,3.39821407,46.23999834,3.503377451
