,timestep,location_0_x,location_0_y,location_1_x,location_1_y,location_2_x,location_2_y,location_3_x,location_3_y,location_4_x,location_4_y,location_5_x,location_5_y,location_6_x,location_6_y,location_7_x,location_7_y,location_8_x,location_8_y
23,2201.15,27.80585122,0.498053509,48.59899193,3.520715633,68.53503486,3.500089516,29.47993878,3.501186942,66.25168762,3.512314818,26.38592796,3.504551658,33.75775212,0.498053509,34.0909136,3.514320227,29.58278364,0.49009441
24,2201.2,27.47765489,0.498053509,48.61348989,3.520715633,68.83267032,3.500089516,29.17412768,3.501186942,66.51438579,3.512314818,26.05151701,3.504551658,33.49453583,0.498053509,33.84535861,3.514320227,29.28871966,0.49009441
25,2201.25,27.14728564,0.498053509,48.62823768,3.520715633,69.1324787,3.500089516,28.86614366,3.501186942,66.77925688,3.512314818,25.71493313,3.504551658,33.22914662,0.498053509,33.5976307,3.514320227,28.99248275,0.49009441
26,2201.3,26.81474345,0.498053509,48.64395961,3.520715633,69.43446002,3.500089516,28.55598671,3.501186942,67.04630091,3.512314818,25.37617632,3.504551658,32.96158448,0.498053509,33.34772985,3.514320227,28.69407291,0.49009441
27,2201.35,26.48002834,0.498053509,48.66116062,3.520715633,69.73861426,3.500089516,28.24365683,3.501186942,67.31551787,3.512314818,25.03524659,3.504551658,32.69184941,0.498053509,33.09565608,3.514320227,28.39349014,0.49009441
28,2201.4,26.1431403,0.498053509,48.68037778,3.520715633,70.04494143,3.500089516,27.92915403,3.501186942,67.58690775,3.512314818,24.69214393,3.504551658,32.41994141,0.498053509,32.84140938,3.514320227,28.09073444,0.49009441
29,2201.45,48.99945677,0.999456768,49.00003444,2.000543232,49.00054323,3.000543232,49.99945677,1.000543232,50.00054323,2.000543232,49.99945677,3.000543232,50.99945677,0.999456768,50.99945677,2.000543232,50.99945677,2.999456768
30,2201.5,48.99674061,0.996740607,49.000531,2.003259393,49.00325939,3.003259393,49.99674061,1.003259393,50.00325939,2.003259393,49.99674061,3.003259393,50.99674061,0.996740607,50.99674061,2.003259393,50.99674061,2.996740607
31,2201.55,48.99185152,0.991851518,49.00193812,2.008148482,49.00814848,3.008148482,49.99185152,1.008148482,50.00814848,2.008148482,49.99185152,3.008148482,50.99185152,0.991851518,50.99185152,2.008148482,50.99185152,2.991851518
32,2201.6,48.9847895,0.9847895,49.00230457,2.0152105,49.0152105,3.0152105,49.9847895,1.0152105,50.0152105,2.0152105,49.9847895,3.0152105,50.9847895,0.9847895,50.9847895,2.0152105,50.9847895,2.9847895
